Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_638,Dam,Houston,9/29/2021,8/5/2022,20975372,21652930.17,677558.1719,607,661.5536871,54.55368706,1.462644749,4.30812475,328.7502832,32.1181361,60.59733864,Sunny,134,23496.83513,651.5692966,9330,69.46831214,9,5.338134036,54.26201489,0,36.16608056,Medium
PJT_639,Tunnel,New York,9/30/2021,11/17/2023,22731798,23434767.96,702969.9585,412,392.2982474,-19.70175259,1.122379862,4.710927272,411.3840391,14.26606062,26.23022246,Snowy,62,12452.90267,747.2769045,9294,58.41028784,5,4.170529726,65.68834881,0,39.5297705,Medium
PJT_640,Dam,Chicago,10/1/2021,1/28/2023,48113433,68534845.92,20421412.92,884,956.4277734,72.42777335,1.06654137,2.592464875,244.3122954,29.40619445,68.57944759,Cloudy,214,14183.28763,678.5231579,6333,46.11591441,3,5.418325846,82.89236195,0,49.51019957,High
PJT_641,Tunnel,Seattle,10/2/2021,4/5/2023,18539587,19462883.86,923296.8623,742,1098.111817,356.1118172,0.561936608,1.761544421,403.6138179,11.25715476,31.6489999,Snowy,96,36202.77512,567.7682378,9675,43.76329545,5,2.713170055,68.42600461,0,89.79518286,Medium
PJT_642,Dam,Chicago,10/3/2021,4/19/2023,21035161,22254115.09,1218954.09,842,1235.066169,393.0661692,1.51502639,1.170288875,258.1055677,1.619460432,75.04571702,Cloudy,139,46267.05156,713.6171302,8858,60.93200331,3,4.13580383,77.45882696,0,76.06513939,Medium
PJT_643,Dam,Chicago,10/4/2021,6/20/2023,26056359,23460938.09,-2595420.909,619,681.473797,62.47379696,0.4196495,0.248905008,473.4346045,24.79723692,37.5039731,Cloudy,281,22757.22282,504.5337687,5319,88.28422389,7,7.461374724,87.21524828,0,70.10937447,High
PJT_644,Building,New York,10/5/2021,6/1/2023,23438280,33338642.77,9900362.765,681,846.1509184,165.1509184,0.460876013,1.342500381,268.8674454,43.68076591,49.19341098,Rainy,248,13093.00011,317.5041034,6389,95.12342496,2,2.95680674,70.42392656,0,52.41341898,Medium
PJT_645,Dam,New York,10/6/2021,9/11/2022,21546166,29637977.05,8091811.05,454,656.3737845,202.3737845,0.975353126,3.2711789,258.1786724,7.083053427,44.53291416,Rainy,287,17829.47747,101.2763981,2848,93.80508188,7,3.376604221,99.98474157,0,10.16469524,Medium
PJT_646,Road,New York,10/7/2021,9/29/2022,17920196,22873290.88,4953094.884,255,230.4461249,-24.55387514,0.643931738,2.668084657,403.2823377,15.35332757,80.11697403,Snowy,280,25477.32672,603.9677324,4205,95.20005008,1,7.743954301,64.89746301,1,40.64956403,High
PJT_647,Building,Los Angeles,10/8/2021,12/25/2023,30862495,41669289.53,10806794.53,618,856.8014679,238.8014679,0.570179664,4.720206391,419.7099613,27.07007541,28.85811211,Snowy,71,18079.26482,631.5897039,3161,94.46352059,5,2.600523422,98.91241759,0,83.1872836,Medium
PJT_648,Dam,Houston,10/9/2021,3/14/2024,45377043,44979047.33,-397995.6707,878,1289.80108,411.8010804,1.325951525,1.981386312,299.5201014,19.78284552,59.59514177,Stormy,216,15511.05874,974.8440683,2464,71.6334851,7,3.212988278,60.15148326,0,44.93538186,Medium
PJT_649,Bridge,Los Angeles,10/10/2021,8/10/2023,18034570,21190514.37,3155944.37,468,446.8442662,-21.1557338,1.336846316,3.469316712,130.9090161,36.38852876,29.94431266,Sunny,264,38119.30199,425.3305007,1643,53.16493831,0,1.157928065,55.54658716,0,60.74372126,Low
PJT_650,Road,Houston,10/11/2021,3/1/2023,42417870,47114869.99,4696999.988,719,716.7485318,-2.251468245,1.666582433,2.446613737,260.4912039,31.89584886,69.33570853,Sunny,107,5353.021456,454.7199185,6351,87.88279497,5,7.480464396,87.54153125,0,28.42658347,High
PJT_651,Road,Houston,10/12/2021,11/28/2023,49546069,47379217.04,-2166851.956,871,1285.986018,414.9860178,0.893646277,2.56288108,485.6326263,-6.793653788,83.35546895,Snowy,79,29265.37373,281.6196232,5553,52.82277849,8,6.56113209,85.11548283,0,92.42719677,High
PJT_652,Road,Chicago,10/13/2021,1/24/2023,28082984,33465882.38,5382898.383,432,528.1304052,96.13040523,0.238861673,1.338871573,388.8437869,44.91316787,50.42253577,Rainy,195,40719.50632,163.4808657,7518,56.03243661,9,7.249469073,90.55846736,0,93.08533922,High
PJT_653,Building,Chicago,10/14/2021,11/25/2023,8972368,13031860.19,4059492.185,305,277.0979841,-27.90201589,0.619966131,2.274753884,415.0231717,31.38213495,54.16645822,Stormy,155,16980.27288,795.5240436,6723,53.99525931,9,2.928949858,67.17952109,0,23.14633456,Medium
PJT_654,Dam,Houston,10/15/2021,2/5/2024,29481082,27241565.5,-2239516.496,356,375.4301949,19.43019494,1.96201038,2.353924985,64.77147447,37.5146824,84.91959855,Sunny,195,32148.11798,324.7129579,8946,70.89894422,1,7.186387517,96.54038269,1,75.17430543,High
PJT_655,Dam,Houston,10/16/2021,11/7/2023,30537369,32823901.78,2286532.779,216,252.7127002,36.71270019,1.232891293,3.533212609,260.5367582,25.81587417,56.46939721,Snowy,287,35100.50475,648.0143749,1610,59.30965049,0,6.367389559,55.97407142,0,16.7714657,High
PJT_656,Bridge,Los Angeles,10/17/2021,11/8/2023,36790315,37692581.35,902266.351,589,774.9740092,185.9740092,1.448500461,4.703199996,340.9795101,37.09568204,54.13189066,Rainy,123,34476.11134,718.995732,5302,49.24936298,1,4.295106813,51.51385507,0,63.86928562,Medium
PJT_657,Bridge,Los Angeles,10/18/2021,4/4/2023,45494022,47445169.26,1951147.261,790,1058.518019,268.5180192,0.113979876,1.646606387,423.5147076,-3.818936379,60.48303719,Rainy,216,25063.23354,524.1130186,2543,67.19040471,4,4.940432305,65.02819426,0,26.07882857,Medium
PJT_658,Road,Chicago,10/19/2021,5/14/2022,1764265,2549470.071,785205.0708,789,1181.332544,392.3325442,1.084590891,0.211002343,72.17314411,9.125580956,68.24608155,Rainy,143,20596.00945,888.7169017,2466,92.43443433,5,6.111284529,89.86622317,0,23.11347272,High
PJT_659,Bridge,New York,10/20/2021,5/30/2022,24408056,28822043.81,4413987.813,306,328.1870562,22.18705621,0.171304449,2.481475628,433.5974985,38.2031519,27.48183626,Cloudy,203,42616.58329,499.4153569,7236,74.2331713,0,5.439629585,83.64911536,0,10.37078357,Medium
PJT_660,Building,Houston,10/21/2021,2/28/2024,15793752,18633147.17,2839395.171,662,809.5810245,147.5810245,1.181537403,2.722306661,296.7804215,1.09103662,77.47773694,Rainy,120,39130.06806,356.4177607,2181,92.70013635,6,6.776452594,71.81043821,0,94.67714232,High
PJT_661,Dam,Los Angeles,10/22/2021,6/16/2023,1308617,1774936.629,466319.6293,347,423.3379627,76.33796266,1.849464614,0.842202756,138.7912868,-5.696684578,50.48535192,Snowy,56,19456.4828,906.4139707,3146,51.7523311,3,2.628816198,62.81268071,1,84.63272424,Medium
PJT_662,Road,Chicago,10/23/2021,12/9/2023,12368954,12278602.78,-90351.22118,771,881.551497,110.551497,1.939996348,3.802323031,192.7648474,33.3465417,25.06439569,Stormy,246,9635.86375,875.4078558,3272,50.01843242,8,5.866389594,52.96363934,1,16.97280015,High
PJT_663,Bridge,Los Angeles,10/24/2021,10/15/2022,1744748,2080366.351,335618.3512,473,473.7081455,0.708145472,1.127050083,4.924645542,176.8682983,35.95173856,75.03278684,Snowy,114,8231.339545,247.6359524,5536,74.53462754,5,5.052515346,66.87527892,0,63.94380491,Medium
PJT_664,Building,Houston,10/25/2021,10/3/2023,46579602,53938765.88,7359163.884,817,1214.449207,397.4492073,0.97058913,4.728873585,288.8865654,-1.054128,46.38649802,Rainy,95,9242.419005,123.3649165,1719,67.79973409,8,5.149184446,73.00098839,0,30.96084113,High
PJT_665,Building,Houston,10/26/2021,12/24/2023,28220234,35505186.22,7284952.219,522,737.0589429,215.0589429,1.895532479,0.985530194,73.25855596,36.98902905,27.02572466,Stormy,67,31229.12125,180.9870007,5680,79.6103585,0,5.224438455,84.3511919,0,33.76142939,Medium
PJT_666,Bridge,Seattle,10/27/2021,8/31/2023,48050087,72062379.06,24012292.06,489,586.3109105,97.3109105,1.379858681,4.3768162,121.3412713,27.77222876,64.36453277,Sunny,190,7324.797912,357.8926587,4472,87.67760746,3,8.933247674,82.29859775,0,88.67532895,High
PJT_667,Dam,New York,10/28/2021,11/9/2022,1734275,2361509.088,627234.0885,841,1061.29764,220.2976403,0.223308631,3.522468182,415.7118695,18.60454758,81.60919474,Sunny,202,20161.70937,975.0338216,4642,85.07843774,1,8.36764697,97.36724515,1,20.2893171,High
PJT_668,Bridge,Seattle,10/29/2021,12/27/2023,33775006,38460255.3,4685249.304,707,732.7041389,25.70413892,0.984878598,2.269232819,109.6717958,35.6637606,82.14274566,Snowy,281,38893.98659,602.6645378,1063,96.53567042,5,6.666129651,55.01979595,1,64.13411221,High
PJT_669,Road,Chicago,10/30/2021,11/25/2023,10686427,14923935.47,4237508.469,719,881.6897422,162.6897422,0.556465535,2.703054972,155.0283213,13.05870871,87.03644324,Stormy,57,18245.66749,435.9355588,1559,63.89538455,3,7.44838242,66.81700614,0,46.11299815,High
PJT_670,Bridge,Los Angeles,10/31/2021,9/27/2023,10422794,10448069.46,25275.46293,598,787.5552838,189.5552838,0.992628211,4.248000875,254.0167725,0.669667592,80.73938218,Snowy,123,39348.86347,899.8444852,8446,52.38320453,8,1.385223725,74.0789041,0,27.17205397,Low
PJT_671,Building,Chicago,11/1/2021,9/25/2023,43541546,39983253,-3558293.001,623,753.2694352,130.2694352,0.965384587,2.400674698,282.7043997,5.666897214,20.14986435,Stormy,209,38546.01672,507.8226983,2733,73.0547584,2,7.695925474,83.53478969,0,50.67262677,High
PJT_672,Bridge,Houston,11/2/2021,5/22/2022,7194224,7357310.033,163086.0328,864,1290.963832,426.9638324,1.206075125,1.866036846,393.6247158,17.78402101,46.61688165,Stormy,194,16062.22097,383.7147656,9861,46.64458721,0,5.375482196,74.77258457,0,94.64403584,High
PJT_673,Dam,Seattle,11/3/2021,8/21/2022,43499758,48034474.39,4534716.387,737,933.6352804,196.6352804,0.777863932,2.466237465,251.299592,19.2231936,77.29798059,Snowy,151,37796.9981,947.0975759,4894,57.3310674,0,3.859728081,95.6379116,1,80.34490443,High
PJT_674,Tunnel,Seattle,11/4/2021,6/28/2022,49257587,59421813.95,10164226.95,415,465.8724544,50.87245444,0.412113854,2.89564902,405.4390795,34.30694545,45.63771042,Stormy,128,38649.94872,864.5658996,2542,52.47328332,8,2.257992693,80.43361728,0,21.89002612,Low
PJT_675,Bridge,Seattle,11/5/2021,7/8/2022,40578725,51497546.24,10918821.24,618,842.5139718,224.5139718,1.057066926,0.945388269,328.2558382,33.5243998,62.10839545,Rainy,128,22885.42666,859.3015379,3415,63.79382301,8,1.676879113,51.98327048,0,86.44867657,Low
PJT_676,Dam,Chicago,11/6/2021,8/10/2022,40747799,58936126.34,18188327.34,393,393.8950602,0.895060231,1.67738548,4.504538651,100.8948827,21.97516065,62.44218632,Stormy,170,14468.92177,561.0562687,7090,46.6729945,4,1.403971169,55.68279845,0,94.36964761,Low
PJT_677,Dam,Houston,11/7/2021,9/26/2022,27762677,33479356.61,5716679.611,264,298.5073049,34.50730489,1.361623233,3.370934744,120.3491473,32.94320159,45.55177128,Stormy,225,28457.18631,810.4945589,6217,41.91050467,1,2.456165574,87.67477807,0,34.92678528,Low
PJT_678,Building,Los Angeles,11/8/2021,7/15/2023,6318331,7586833.167,1268502.167,264,292.5582977,28.55829774,0.742898945,3.166344587,246.6651765,0.547540206,83.31317491,Snowy,112,46462.89146,261.4180233,6387,79.40764028,8,1.271294153,85.78938482,0,40.0077726,Low
PJT_679,Dam,Los Angeles,11/9/2021,2/3/2024,33482872,31143952.96,-2338919.04,668,774.2682837,106.2682837,1.877493743,0.497481131,228.6002269,-7.24645101,55.22598418,Sunny,89,33782.75296,615.9006618,6179,76.6149387,7,7.593780182,57.67485009,1,21.3678934,High
PJT_680,Dam,Chicago,11/10/2021,3/17/2024,20741160,19101507.66,-1639652.34,244,334.0525665,90.05256652,1.833194385,3.020869691,384.5949213,38.04986024,52.53489442,Cloudy,292,12781.51239,985.4613306,9187,82.50153616,9,3.237527071,52.94543305,0,41.0446094,Medium
PJT_681,Dam,Seattle,11/11/2021,8/3/2022,11736301,14443818.43,2707517.427,825,982.1656509,157.1656509,0.497761959,0.604803311,311.3317129,-5.844502843,89.8259622,Stormy,133,35724.06161,361.8625875,7643,79.62318642,9,4.318663842,78.93589277,0,70.58267174,Medium
PJT_682,Dam,New York,11/12/2021,12/19/2023,12152153,14131825.83,1979672.83,842,1158.9361,316.9361003,0.174893412,0.393488376,224.6598865,3.567863636,54.54502549,Cloudy,64,24224.13623,814.9170963,8660,46.85768087,5,8.404445924,81.7869416,0,34.49395136,High
PJT_683,Road,Chicago,11/13/2021,4/20/2023,29681968,41658886.58,11976918.58,806,1004.190034,198.1900336,1.508486546,2.636554478,126.8421276,28.24254223,32.48787764,Stormy,148,31618.79588,541.4305665,3458,57.46473288,6,2.031917469,56.76498188,0,10.61425097,Low
PJT_684,Road,Chicago,11/14/2021,3/2/2023,38502833,38364521.23,-138311.77,243,268.5737236,25.57372357,1.672459497,2.01392767,152.076696,12.51963657,55.9148596,Snowy,183,38032.88158,135.8251149,7028,47.77159659,5,8.520346272,73.68096605,0,40.46901829,High
PJT_685,Building,Houston,11/15/2021,12/5/2023,34679364,31731028.42,-2948335.584,522,723.4853425,201.4853425,1.938942675,2.944051351,308.9754583,38.19726835,76.98117149,Snowy,271,28172.63082,786.717458,6447,90.57834412,4,6.755863155,65.29157646,0,50.78566261,High
PJT_686,Bridge,Los Angeles,11/16/2021,2/23/2024,26433907,30912425.72,4478518.719,531,553.819089,22.81908904,1.790689149,0.44611084,240.5474622,6.388888706,74.38022288,Stormy,170,41629.27886,251.71223,5559,84.81421932,3,4.078265631,96.56528228,0,60.97204337,Medium
PJT_687,Dam,Chicago,11/17/2021,1/16/2024,44694538,46593480.83,1898942.827,337,348.6702385,11.67023852,1.24101606,2.154915314,281.717379,-9.347075933,75.20072356,Snowy,112,37497.00107,668.3262104,3749,52.09162018,6,2.060264918,60.95999017,0,71.54425939,Low
PJT_688,Bridge,Chicago,11/18/2021,4/19/2024,40835189,37967277.49,-2867911.513,768,923.6749474,155.6749474,1.107099445,0.873933575,126.8048459,6.536060231,69.56166488,Snowy,185,32678.3003,177.0977746,2948,60.47855443,3,1.823434276,86.6630363,0,15.56059098,Low
PJT_689,Bridge,Seattle,11/19/2021,1/15/2023,41339104,55177739.96,13838635.96,670,707.8613969,37.86139688,0.152897997,4.93550043,348.3078136,21.79412771,37.79524803,Stormy,272,11785.67671,952.1806577,7306,97.99689954,9,4.019629115,75.90669567,0,52.27767508,Medium
PJT_690,Building,Seattle,11/20/2021,11/30/2023,21655025,20939452.02,-715572.9777,837,757.863509,-79.13649105,0.568647249,2.805751062,433.6424334,10.67661065,80.34588601,Sunny,177,42617.70999,362.5514985,9251,75.64956147,9,2.263077754,50.5760506,0,33.97262164,Low
PJT_691,Dam,New York,11/21/2021,6/20/2022,22653925,28657027.1,6003102.098,642,827.5242075,185.5242075,0.973268028,3.437184305,166.0727781,19.41800157,82.54104258,Stormy,161,47115.75134,303.8182225,9092,88.06933584,9,3.409392668,75.84992916,0,95.3172609,Medium
PJT_692,Dam,Houston,11/22/2021,6/15/2023,48623905,51960956.31,3337051.311,404,487.4891423,83.48914232,1.29415741,1.627091403,271.1814016,38.21289654,33.59068876,Sunny,160,11163.43057,216.2227637,9524,55.87546209,8,1.476602204,54.9736075,1,42.39086588,Medium
PJT_693,Tunnel,New York,11/23/2021,2/22/2023,33290830,33427243.51,136413.5108,492,574.3168588,82.31685884,1.158778483,0.473694574,488.9872981,40.18667798,29.13189456,Snowy,81,26970.85082,951.401974,1189,52.60317521,4,6.355075795,82.95310979,0,19.01113288,High
PJT_694,Bridge,Seattle,11/24/2021,11/5/2023,46173471,52076791.46,5903320.458,794,1175.2638,381.2638004,1.51100838,4.879354314,199.9587832,4.628573556,88.2923478,Sunny,94,16649.99339,740.7133682,7008,87.03501573,7,2.307485053,78.27617652,0,13.73423417,Medium
PJT_695,Bridge,Los Angeles,11/25/2021,10/24/2022,3592316,4960512.291,1368196.291,645,801.5540842,156.5540842,0.631557169,1.431295177,317.7708552,15.41772603,80.78267746,Snowy,171,38953.54883,767.4947998,8482,81.15234731,5,7.810590818,50.52136137,0,33.88652988,High
PJT_696,Road,Seattle,11/26/2021,6/11/2023,34265940,38900618.99,4634678.988,267,378.6217388,111.6217388,1.173409955,2.119040926,90.58806509,20.20292084,82.5265303,Sunny,229,37473.33362,549.4641052,1295,80.85867575,3,2.963574787,60.23464148,1,26.0990865,Medium
PJT_697,Tunnel,Houston,11/27/2021,8/1/2022,40450157,54626391.41,14176234.41,482,474.1290083,-7.870991689,0.267470262,3.249319609,322.7067511,42.20118513,82.04634692,Sunny,256,11339.83043,527.2550067,9368,73.15807491,2,8.181789214,88.81125264,0,68.48196642,High
PJT_698,Road,Seattle,11/28/2021,12/26/2022,39993189,39005028.41,-988160.5891,859,1066.469011,207.4690111,0.885964495,0.123486488,90.33429799,44.92395255,57.91807768,Stormy,131,44466.22721,199.0191187,9168,73.81470057,5,2.708937876,63.78863072,0,86.22698875,Medium
PJT_699,Road,Houston,11/29/2021,3/12/2024,30142589,41104328.88,10961739.88,614,872.3636945,258.3636945,1.525305583,4.051295653,481.6559459,2.947398686,65.24812157,Sunny,62,13143.78788,603.856986,1799,84.14185032,0,7.492299073,74.96417006,0,38.13028331,High
PJT_700,Road,Houston,11/30/2021,6/8/2023,44338325,46207628.56,1869303.558,861,1076.132434,215.1324342,1.417461622,2.68289095,372.0481934,29.98389292,58.17539965,Snowy,73,40876.65615,322.2248456,9997,56.20014887,1,3.997672117,65.59993072,1,62.00123095,High
PJT_701,Building,Houston,12/1/2021,12/28/2022,47619069,62211260.22,14592191.22,314,417.8738712,103.8738712,1.982221201,1.391085935,404.6719047,10.79170842,23.58444444,Stormy,217,25564.11618,979.4307995,8003,61.16610795,6,6.248079954,96.07634282,1,75.72747493,High
PJT_702,Building,Houston,12/2/2021,8/17/2022,29088529,36054328,6965798.999,229,257.2187862,28.21878622,0.627993139,0.308039926,366.8469623,-9.554049171,72.18521597,Sunny,63,19772.25321,816.922846,9406,92.29820623,3,1.347956329,76.82885089,1,45.86389202,Medium
PJT_703,Road,Houston,12/3/2021,2/18/2024,37219181,54246466.14,17027285.14,611,583.7919929,-27.20800705,1.046559668,0.812492077,315.3780662,-9.491111266,55.37324233,Stormy,269,12120.76682,471.6928542,3700,58.53191206,4,5.457199909,84.80867574,1,15.96930502,High
PJT_704,Tunnel,Los Angeles,12/4/2021,1/26/2024,47991244,54344973.28,6353729.28,519,609.6901519,90.6901519,0.726107786,4.475169294,252.4607515,15.33113042,65.33963524,Cloudy,252,12542.64153,236.2071328,9788,72.77857428,9,2.338191052,54.17380523,1,30.62664198,Medium
PJT_705,Bridge,New York,12/5/2021,6/18/2023,24506142,23028399.91,-1477742.092,526,597.8976957,71.89769575,0.937145917,3.43012112,436.2680209,16.85842022,55.18478635,Stormy,119,34785.07496,806.798522,6873,82.15836784,0,5.376882045,52.01679938,0,89.47592273,Medium
PJT_706,Tunnel,Chicago,12/6/2021,4/13/2024,41801245,38101554.39,-3699690.613,825,1171.69479,346.6947903,1.728205247,1.249508608,480.5760504,-8.758666688,54.42679256,Cloudy,111,29769.36746,209.8483904,5714,99.99548961,1,2.272232178,62.96140975,0,84.20322396,Low
PJT_707,Dam,New York,12/7/2021,8/1/2022,20699205,28898473.42,8199268.416,526,550.4049174,24.40491742,1.399997243,0.328003825,274.5662778,27.78100792,32.02523766,Cloudy,169,10493.84397,270.4003781,7491,66.11747989,3,4.933802081,65.45671461,0,17.78792759,Medium
PJT_708,Building,Houston,12/8/2021,7/1/2022,35538588,43173747.38,7635159.381,828,1225.473564,397.4735642,1.776638264,3.453076562,469.1907721,6.170186373,39.50996006,Stormy,138,10071.40372,290.368466,9333,65.6855726,7,1.995587382,84.38402706,0,30.1553851,Medium
PJT_709,Bridge,Los Angeles,12/9/2021,8/27/2023,27029483,36899202.25,9869719.252,424,625.3503377,201.3503377,0.486671106,2.86203863,312.4998095,20.79412058,31.11968844,Snowy,238,8253.975865,601.2015744,3839,90.55530277,9,2.97956366,78.45652514,0,79.22487539,Medium
PJT_710,Bridge,Seattle,12/10/2021,8/12/2022,31278124,32549747.39,1271623.392,288,301.9907479,13.99074792,1.759386124,2.022597622,292.2728841,6.550549024,33.69664069,Snowy,50,38469.53063,808.3509886,4513,88.33018668,3,6.35571042,68.72898035,0,53.73084088,High
PJT_711,Dam,Los Angeles,12/11/2021,2/17/2023,14331690,15865900.96,1534210.959,712,789.4877954,77.48779538,0.213548321,1.818057246,254.5172298,-0.807612682,88.10841663,Snowy,266,37034.69384,382.8833909,2135,83.8645529,2,9.789945735,82.70587421,0,78.39703285,High
PJT_712,Dam,Houston,12/12/2021,7/23/2022,11625643,10673064.82,-952578.1773,269,386.6426966,117.6426966,1.788338633,1.08407138,144.1794927,12.39455562,30.7179412,Rainy,243,7629.394588,176.2028328,7357,67.79377824,2,5.042662916,58.17828737,0,28.99832245,Medium
PJT_713,Road,Los Angeles,12/13/2021,9/15/2022,46553994,68755379.35,22201385.35,475,702.987333,227.987333,0.725240181,3.348056283,51.67384737,2.775035063,38.8489297,Cloudy,175,30212.1534,518.0846172,3247,59.43634721,4,7.184563233,53.17448474,0,95.74283253,High
PJT_714,Building,Los Angeles,12/14/2021,12/17/2023,44099658,57361339.96,13261681.96,291,339.3244674,48.32446736,0.697716503,4.853340139,158.6778021,19.41405373,61.34127604,Stormy,81,8810.426986,773.299217,7548,76.52382896,2,5.854822039,92.72525462,0,80.52467039,High
